Record.Number,Scientific.Name,Observation.Date,Verified.Date,Specimen.Type,Organism.Type,Status,Region(s),Lat/Long,Longitude,Precision,Location.Notes,Observation.Notes,Submitter,Data.Source,Partner.Project,Updated.Date
485019,Battus philenor,08/11/2009,08/03/2010,Photograph,butterfly,Unknown,Christian CountyMissouriUnited States,36.860001,-93.230003,point record,Busiek State Forest,,legacy.reporter (53),Kevin Firth,,09/01/2010 19:10:43
485020,Battus philenor,05/09/2010,08/03/2010,Photograph,butterfly,Unknown,Greene CountyMissouriUnited States,37.310001,-93.400002,point record,Rocky Barrens Conservation Area,,legacy.reporter (53),Kevin Firth,,09/01/2010 19:10:44
486364,Battus philenor,05/08/2010,08/03/2010,Photograph,butterfly,Resident,Colbert CountyAlabamaUnited States,34.630001,-87.809998,point record,Cane Creek Canyon NP,6,vitaly charny (11),Vitaly Charny,,09/01/2010 19:25:01
486365,Battus philenor,05/15/2010,08/03/2010,Sighting,butterfly,Resident,DeKalb CountyAlabamaUnited States,34.5,-85.610001,point record,Alpine Camp for Boys,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:25:01
486367,Battus philenor,05/29/2010,08/03/2010,Sighting,butterfly,Resident,Colbert CountyAlabamaUnited States,34.630001,-87.809998,point record,Cane Creek Canyon NP,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:25:02
486518,Battus philenor,06/06/2010,08/03/2010,Photograph,butterfly,Resident,Perry CountyAlabamaUnited States,32.689999,-87.239998,point record,Perry Lakes / Barton's Beach,18,vitaly charny (11),Vitaly Charny,,09/01/2010 19:26:37
486519,Battus philenor,06/11/2010,08/03/2010,Sighting,butterfly,Resident,Tuscaloosa CountyAlabamaUnited States,33.25,-87.07,point record,Tannehill HSP,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:26:37
486521,Battus philenor,06/19/2010,08/03/2010,Photograph,butterfly,Resident,Hale CountyAlabamaUnited States,32.896,-84.740997,point record,Payne Lake,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:26:38
486522,Battus philenor,06/16/2010,08/03/2010,Photograph,butterfly,Resident,Jackson CountyAlabamaUnited States,34.688129,-86.187737,point record,1.5 miles north of Lim Rock,,legacy.reporter (53),Wayne Barger,,09/01/2010 19:26:39
486523,Battus philenor,06/29/2010,08/03/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.456749,-86.295448,point record,Honeycomb creek boat ramp,,legacy.reporter (53),David Dodd,,09/01/2010 19:26:40
486786,Battus philenor,04/17/2010,08/03/2010,Sighting,butterfly,Resident,Clay CountyAlabamaUnited States,33.459999,-85.879997,point record,Chinnabee lake,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:29:24
486794,Battus philenor,04/21/2010,08/03/2010,Photograph,butterfly,Resident,Cleburne CountyAlabamaUnited States,33.779999,-85.559998,point record,Coleman Lake,2,vitaly charny (11),Vitaly Charny,,09/01/2010 19:29:29
486813,Battus philenor,04/28/2010,08/03/2010,Photograph,butterfly,Resident,Perry CountyAlabamaUnited States,32.689999,-87.239998,point record,Perry Lakes / Barton's Beach,5,vitaly charny (11),Vitaly Charny,,09/01/2010 19:29:40
486849,Battus philenor,04/25/2010,08/03/2010,Photograph,butterfly,Resident,Tuscaloosa CountyAlabamaUnited States,33.25,-87.07,point record,Tannehill HSP,1,vitaly charny (11),Vitaly Charny,,09/01/2010 19:30:02
496789,Battus philenor,unknown,09/06/2010,Photograph,butterfly,Unknown,Cabell CountyWest VirginiaUnited States,,,point record,Greenbottom Wildlife Management Area,,BAMONA (3),,,09/06/2010 21:40:20
498337,Battus philenor,unknown,09/06/2010,Photograph,butterfly,Unknown,Logan CountyArkansasUnited States,,,point record,,,BAMONA (3),,,09/06/2010 21:49:33
498513,Battus philenor,unknown,09/06/2010,Photograph,butterfly,Unknown,Morgan CountyWest VirginiaUnited States,,,point record,6 Miles south of Berkely Springs,,BAMONA (3),,,09/06/2010 21:50:12
498514,Battus philenor,unknown,09/06/2010,Photograph,butterfly,Unknown,Morgan CountyWest VirginiaUnited States,,,point record,6 Miles south of Berkely Springs,,BAMONA (3),,,09/06/2010 21:50:12
498515,Battus philenor,unknown,09/06/2010,Photograph,butterfly,Unknown,Morgan CountyWest VirginiaUnited States,,,point record,6 Miles south of Berkely Springs,,BAMONA (3),,,09/06/2010 21:50:13
504167,Battus philenor,05/15/2010,09/21/2010,Photograph,butterfly,Resident,United StatesIndianaPutnam County,39.765,-86.698611,point record,"Heritage Lake, Coatesville",,legacy.reporter (53),Claudia Morgan,,01/10/2011 14:25:53
504219,Battus philenor,08/17/2010,09/21/2010,Photograph,butterfly,Resident,United StatesIndianaGreene County,39.08166,-86.757674,point record,"Solsberry, IN",,Alice (4935),Alice Hill,,08/02/2011 15:59:18
504328,Battus philenor,06/13/2010,09/21/2010,Photograph,butterfly,Unknown,United StatesMissouriNewton County,36.846253,-94.587836,point record,Seneca,,legacy.reporter (53),Patrick Dugan,,01/10/2011 14:49:03
504428,Battus philenor,09/05/2010,09/21/2010,Photograph,butterfly,Unknown,United StatesMissouriJackson County,39.10209,-94.481362,point record,"700 S Ditman, Kansas City,",,legacy.reporter (53),Deborah Dunlap,,01/10/2011 14:40:00
505107,Battus philenor,04/09/2009,01/14/2011,Photograph,butterfly,Resident,United StatesKentuckyPulaski County,36.98390610969,-84.377102851868,point record,Little Lick Recreation Area Daniel Boone National Forest,,roseanna (121),,,01/25/2011 09:57:40
505766,Battus philenor,08/23/2009,01/14/2011,Photograph,butterfly,Stray,United StatesNew MexicoSanta Fe County,35.435498309517,-106.11968994141,point record,"village of Cerrillos, Santa Fe Co., NM",,stevecary (39),,,01/25/2011 09:57:33
506927,Battus philenor,10/01/2010,01/21/2011,Photograph,butterfly,Resident,United StatesTennesseeSevier County,35.6119313,-83.5496566,point record,,sunny,Bernd (170),,,01/25/2011 09:52:10
507227,Battus philenor,09/06/2010,01/23/2011,Photograph,butterfly,Resident,United StatesTennesseeKnox County,36.07215214653,-83.733238577842,point record,roadside patch of thistles at Eastbridge Business Park,,David Trently (107),,,01/25/2011 09:46:46
509209,Battus philenor,07/11/2010,04/12/2011,Photograph,butterfly,Resident,Graham CountyNorth CarolinaUnited States,35.308261316815,-83.993740081787,point record,,"Photo taken on the Cherohala Skyway in Graham Co., NC",glasslady (390),,,04/12/2011 16:47:11
509249,Battus philenor,09/01/2010,02/05/2011,Photograph,butterfly,Resident,Tazewell CountyVirginiaUnited States,37.139279809905,-81.5891289711,point record,"4 miles WNW of North Tazewell, VA",,K Stilwell (127),,,05/20/2017 16:52:26
509504,Battus philenor,05/03/2006,02/08/2011,Photograph,butterfly,Resident,Blount CountyTennesseeUnited States,35.68741781222,-83.535919189453,point record,"Great Smoky Mt. National Park, Middle Prong Trail

",,rogerdowner (22),,,02/08/2011 20:35:03
510021,Battus philenor,06/27/2010,02/16/2011,Photograph,butterfly,Resident,United StatesLynn CountyTexas,33.021870212237,-102.02136039734,point record,"Just east of New Moore, Lynn County, Texas.",,aahewetson (245),,,04/19/2011 16:45:02
510154,Battus philenor,07/09/2010,02/15/2011,Photograph,butterfly,Resident,Greenwood CountySouth CarolinaUnited States,34.355376,-82.2719709,point record,,,rogerdowner (22),,,02/15/2011 10:46:47
510484,Battus philenor,05/14/2010,12/31/2010,Photograph,butterfly,Resident,Lucas CountyOhioUnited States,41.622629,-83.77573,point record,Kitty Todd Nature Preserve,,legacy.reporter (53),Angie Cole,,02/15/2011 14:31:53
512600,Battus philenor,07/17/2010,12/31/2010,Photograph,butterfly,Resident,Perry CountyAlabamaUnited States,32.69,-87.24,point record,Perry Lakes / Barton's Beach,17,vitaly charny (11),Vitaly Charny,,02/18/2011 11:59:17
512924,Battus philenor,08/15/2010,12/31/2010,Sighting,butterfly,Resident,Dallas CountyAlabamaUnited States,32.33,-87.13,point record,Old Cahawba Forever Wild Tract,3,vitaly charny (11),Vitaly Charny,,02/18/2011 12:14:17
512925,Battus philenor,08/19/2010,12/31/2010,Sighting,butterfly,Resident,Lawrence CountyAlabamaUnited States,34.52,-87.51,point record,TNC Prairie Grove Glades,2,vitaly charny (11),Vitaly Charny,,02/18/2011 12:14:17
512926,Battus philenor,08/29/2010,12/31/2010,Sighting,butterfly,Resident,Perry CountyAlabamaUnited States,32.69,-87.24,point record,Perry Lakes / Barton's Beach,1,vitaly charny (11),Vitaly Charny,,02/18/2011 12:14:17
512927,Battus philenor,08/21/2010,12/31/2010,Sighting,butterfly,Resident,Perry CountyAlabamaUnited States,34.52,-87.51,point record,TNC Prairie Grove Glades,,legacy.reporter (53),Sara and Tommy Bright,,02/18/2011 12:14:18
513316,Battus philenor,09/12/2010,12/31/2010,Photograph,butterfly,Resident,Perry CountyAlabamaUnited States,32.69,-87.24,point record,Perry Lakes / Barton's Beach,6,vitaly charny (11),Vitaly Charny,,02/18/2011 12:27:08
513317,Battus philenor,09/17/2010,12/31/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:08
513318,Battus philenor,09/19/2010,12/31/2010,Photograph,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:09
513319,Battus philenor,09/21/2010,12/31/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:09
513320,Battus philenor,09/22/2010,12/31/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:09
513321,Battus philenor,09/23/2010,12/31/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:09
513322,Battus philenor,09/24/2010,12/31/2010,Sighting,butterfly,Resident,Marshall CountyAlabamaUnited States,34.13,-86.23,point record,short creek/guntersville lake,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:10
513323,Battus philenor,09/30/2010,12/31/2010,Photograph,butterfly,Resident,Marshall CountyAlabamaUnited States,34.21,-86.16,point record,Boaz back yard,,legacy.reporter (53),David Dodd,,02/18/2011 12:27:10
513324,Battus philenor,09/25/2010,12/31/2010,Sighting,butterfly,Resident,Jefferson CountyAlabamaUnited States,33.39,-86.79,point record,Aldridge Gardens,3,vitaly charny (11),Vitaly Charny,,02/18/2011 12:27:10
513325,Battus philenor,09/28/2010,12/31/2010,Sighting,butterfly,Resident,Jefferson CountyAlabamaUnited States,33.39,-86.79,point record,Aldridge Gardens,1,vitaly charny (11),Vitaly Charny,,02/18/2011 12:27:10
513628,Battus philenor,10/01/2010,12/31/2010,Photograph,butterfly,Resident,Perry CountyAlabamaUnited States,32.69,-87.24,point record,Perry Lakes / Barton's Beach,16,vitaly charny (11),Vitaly Charny,,02/18/2011 12:37:31
513629,Battus philenor,10/02/2010,12/31/2010,Sighting,butterfly,Resident,Shelby CountyAlabamaUnited States,33.32,-86.68,point record,Oak Mountain SP,2,vitaly charny (11),Vitaly Charny,,02/18/2011 12:37:32
513630,Battus philenor,10/03/2010,12/31/2010,Sighting,butterfly,Resident,Jefferson CountyAlabamaUnited States,33.49,-86.78,point record,Birmingham Botanical Gardens,1,vitaly charny (11),Vitaly Charny,,02/18/2011 12:37:32
513631,Battus philenor,10/10/2010,12/31/2010,Sighting,butterfly,Resident,Baldwin CountyAlabamaUnited States,30.27,-87.83,point record,Bon Secour NWR,6,vitaly charny (11),Vitaly Charny,,02/18/2011 12:37:32
513632,Battus philenor,10/11/2010,12/31/2010,Sighting,butterfly,Resident,Baldwin CountyAlabamaUnited States,30.41,-87.55,point record,Biophilia,2,vitaly charny (11),Vitaly Charny,,02/18/2011 12:37:32
513633,Battus philenor,10/19/2010,12/31/2010,Sighting,butterfly,Resident,Lee CountyAlabamaUnited States,32.66,-85.29,point record,AU Forest Ecology Preserve,1; male,legacy.reporter (53),Nick Holler,,02/18/2011 12:37:33
513634,Battus philenor,10/24/2010,12/31/2010,Photograph,butterfly,Resident,Lee CountyAlabamaUnited States,32.66,-85.29,point record,AU Forest Ecology Preserve,1; male,legacy.reporter (53),Nick Holler,,02/18/2011 12:37:33
513857,Battus philenor,07/18/2010,02/18/2011,Photograph,caterpillar,Resident,Wayne CountyOhioUnited States,40.783608192291,-81.917281150818,point record,,,rogerdowner (22),,,02/18/2011 20:00:02
514704,Battus philenor,05/15/2010,12/31/2010,Photograph,butterfly,Resident,Putnam CountyIndianaUnited States,39.77,-86.7,point record,"Heritage Lake, Coatesville",,legacy.reporter (53),Claudia Morgan,,02/19/2011 10:16:45
514759,Battus philenor,08/17/2010,12/31/2010,Photograph,butterfly,Resident,United StatesIndianaGreene County,39.08,-86.76,point record,"Solsberry, IN",,Alice (4935),Alice Hill,,08/02/2011 15:59:19
514873,Battus philenor,06/13/2010,12/31/2010,Photograph,butterfly,Unknown,Newton CountyMissouriUnited States,36.85,-94.59,point record,Seneca,,legacy.reporter (53),Patrick Dugan,,02/19/2011 10:29:29
514975,Battus philenor,09/05/2010,12/31/2010,Photograph,butterfly,Unknown,Jackson CountyMissouriUnited States,39.1,-94.48,point record,"700 S Ditman, Kansas City,",,legacy.reporter (53),Deborah Dunlap,,02/19/2011 10:29:57
516125,Battus philenor,06/30/2009,02/27/2011,Photograph,butterfly,Resident,Powhatan CountyVirginiaUnited States,37.62636659645,-77.987930774688,point record,Placed circle at edge of field near James River,"Spotted on edge of field near the James River, Powhatan, VA",Mary Franceline Malone (318),,,02/27/2011 16:40:33
516208,Battus philenor,08/13/2010,02/25/2011,Photograph,butterfly,Resident,Florence CountySouth CarolinaUnited States,34.1954331,-79.7625625,point record,,,rogerdowner (22),,,02/25/2011 13:15:08
518052,Battus philenor,07/05/2008,03/14/2011,Photograph,butterfly,Resident,Jefferson CountyKentuckyUnited States,38.160625,-85.4858784,point record,,,Eddie Huber (450),,,03/14/2011 22:06:24
518117,Battus philenor,08/16/2007,04/06/2011,Photograph,butterfly,Resident,Etowah CountyAlabamaUnited States,34.098152681977,-86.058732569218,point record,In my garden about 1/4 mile from Duck Springs Road,,Ceropegia (785),,,04/06/2011 12:57:46
524029,Battus philenor,03/21/2011,03/24/2011,Photograph,butterfly,Resident,Florence CountySouth CarolinaUnited States,34.179962084007,-79.790740013123,point record,"This address is in central Florence, SC city limits. It is a backyard in a suburban neighborhood.",Don't know that I have seen this butterfly in my yard before. It is very pretty. There was also a Black Swallotail and when they met they flew up together as if they were vying for the Ipheion flowers. It was a beautiful sunny day in the upper 70's.,yardgranny (993),,,03/24/2011 21:26:53
524319,Battus philenor,03/25/2011,05/17/2011,Photograph,butterfly,Resident,Wakulla CountyFloridaUnited States,30.230039,-84.3018199,point record,,,cfleeman (724),,,05/17/2011 07:08:07
525582,Battus philenor,04/01/2011,07/06/2011,Photograph,butterfly,Resident,Winn ParishLouisianaUnited States,31.905723614314,-92.842411994937,point record,"Kisatchie NF, Coldwater Prairie, Coldwater Rd, Winn Parish, LA",Seen in a natural prairie nectaring on verbena.,Jeff Trahan (256),,,07/06/2011 18:33:41
525584,Battus philenor,04/01/2011,07/06/2011,Photograph,butterfly,Resident,Winn ParishLouisianaUnited States,31.933325553346,-92.827842235565,point record,"Kisatchie NF,Carpenter Rd Prairie, Lane Rd, Winn Parish, LA",Nectaring on flowers in a natural prairie.,Jeff Trahan (256),,,07/06/2011 18:43:03
525969,Battus philenor,04/09/2011,07/06/2011,Photograph,butterfly,Resident,Natchitoches ParishLouisianaUnited States,31.414975679019,-93.052525520327,point record,Seen on FS 360 about 6 miles south of the intersection of FS 360 and FS 59 at the side of the road.,Nectaring on Salvia Lyrata,Jeff Trahan (256),,,07/06/2011 19:15:57
526048,Battus philenor,04/09/2011,04/15/2011,Photograph,caterpillar,Resident,Uvalde CountyTexasUnited States,29.495,-99.712222000002,point record,,,FrankenNeko (1299),,,04/15/2011 18:10:25
526157,Battus philenor,08/29/2010,04/14/2011,Photograph,butterfly,Resident,Cocke CountyTennesseeUnited States,36.076210473427,-83.238226175308,point record,Rankin Bottoms,,David Trently (107),,,04/14/2011 06:15:59
527704,Battus philenor,04/17/2011,04/22/2011,Photograph,butterfly,Resident,Alameda CountyCaliforniaUnited States,37.893719564726,-122.24319934845,point record,It was just off the path near the creek about 50 feet below the Visitor Center for the Regional Parks Botanic Garden.,"Tilden Botanic Garden, Berkeley, California. It had been laying eggs at the base of a plant nearby.",wolfpix (1429),,,04/22/2011 21:35:40
527708,Battus philenor,03/16/2009,04/22/2011,Photograph,butterfly,Resident,Alameda CountyCaliforniaUnited States,37.893524830918,-122.24302768708,point record,The butterfly was found about 100 meters northeast of the Botanic Garden Visitor Center.,It was partly in the shadows of a nearby tree.  It had been laying eggs on plants near the base of the tree.,wolfpix (1429),,,05/20/2017 16:52:26
528087,Battus philenor,04/23/2011,04/25/2011,Photograph,butterfly,Resident,Sevier CountyTennesseeUnited States,35.7559256,-83.4862742,point record,,,Jay Sturner (1506),,,04/25/2011 06:51:50
528480,Battus philenor,04/28/2011,09/09/2011,Photograph,butterfly,Resident,Bossier ParishLouisianaUnited States,32.845810438122,-93.512620925904,point record,Seen on Ivan Lake Road about 1/2 mile from LA 529,Seen flying just above the tops of the flowers occasionally stopping to nectar.,Jeff Trahan (256),,,09/09/2011 20:00:30
528500,Battus philenor,04/23/2011,05/03/2011,Photograph,butterfly,Resident,Marin CountyCaliforniaUnited States,38.006045769128,-122.63438344002,point record,,just seems to like the lilac blooms - have never seen it otherwise.  I live in West Marin - Woodacre California.  ,carolinewarner (1611),,,05/03/2011 22:23:24
530833,Battus philenor,06/29/2006,09/11/2011,Photograph,butterfly,Resident,Caldwell ParishLouisianaUnited States,32.080411026895,-92.223787307743,point record,"near intersection of Childress Rd.and Whitten Rd.SW of Grayson, Louisiana",,rseidler (1065),,,09/11/2011 20:21:45
531048,Battus philenor,07/29/2003,09/19/2011,Photograph,butterfly,Resident,East Carroll ParishLouisianaUnited States,32.858680999075,-91.288447380067,point record,"Bayou Macon WMA, 3.5 miles E of Oak Grove, LA",,rseidler (1065),,,09/19/2011 20:03:03
531774,Battus philenor,04/30/2006,09/20/2011,Photograph,butterfly,Resident,Jefferson ParishLouisianaUnited States,29.238271123465,-89.990172386171,point record,"near the cemetery in Grand Isle, Louisiana",,rseidler (1065),,,09/20/2011 07:47:32
532111,Battus philenor,05/01/2011,05/18/2011,Photograph,butterfly,Resident,Kanawha CountyWest VirginiaUnited States,37.996162679728,-81.38671875,point record,"20 miles south of Charleston, WV",,PegSpark (1880),,,05/18/2011 16:24:50
532747,Battus philenor,05/14/2011,07/15/2011,Photograph,butterfly,Resident,Harris CountyTexasUnited States,30.019091070717,-95.61759710312,point record,"In our backyard, backing up to water detention pond with an active fountain.  Other plants in the garden, passion vine, turk's cap, salvia and tri-color culphea.",He was on my butterfly weed and didn't leave it to flit around - rapid wing movements but stayed with the plant.  It was sunny but cool for Houston 83 in the mid to late afternoon.,akieber (1953),,,07/15/2011 19:16:29
